Year,Country_Code,Event,Medal
1980,POL,3000m steeplechase,1
1980,POL,400m individual medley,1
1980,POL,48 - 52kg (flyweight),1
1980,POL,4x100m relay,4
1980,POL,52 - 57kg (bantamweight),1
1980,POL,54 - 57kg (featherweight),1
1980,POL,"56 - 60kg, total (featherweight)",1
1980,POL,57 - 60kg (lightweight),1
1980,POL,60 - 65kg (half-lightweight),1
1980,POL,62 - 68kg (lightweight),1
1980,POL,63.5 - 67kg (welterweight),1
1980,POL,71-75kg,1
1980,POL,74 - 82kg (middleweight),1
1980,POL,75 - 81kg (light-heavyweight),1
1980,POL,82 - 90kg (light-heavyweight),1
1980,POL,90 - 100kg (heavyweight),1
1980,POL,foil individual,1
1980,POL,foil team,4
1980,POL,four-oared shell with coxswain (4-),5
1980,POL,high jump,2
1980,POL,individual,1
1980,POL,individual road race,1
1980,POL,pair without coxswain (2-),2
1980,POL,pole vault,2
1980,POL,team,4
1980,POL,épée team,5
1980,PRK,- 48kg (light-flyweight),2
1980,PRK,"- 52kg, total (flyweight)",2
1980,PRK,52 - 57kg (bantamweight),1
1980,ROU,- 48kg (light-flyweight),1
1980,ROU,25m rapid fire pistol (60 shots),1
1980,ROU,51 - 54kg (bantamweight),1
1980,ROU,62 - 68kg (lightweight),1
1980,ROU,71-75kg,1
1980,ROU,82 - 90kg (light-heavyweight),1
1980,ROU,90 - 100kg (heavyweight),1
1980,ROU,C-2 1000m (canoe double),2
1980,ROU,C-2 500m (canoe double),2
1980,ROU,K-1 1000m (kayak single),1
1980,ROU,K-1 500m (kayak single),1
1980,ROU,K-4 1000m (kayak four),4
1980,ROU,balance beam,1
1980,ROU,double sculls (2x),2
1980,ROU,eight with coxswain (8+),9
1980,ROU,floor exercises,1
1980,ROU,handball,14
1980,ROU,individual all-round,1
1980,ROU,single sculls (1x),1
1980,ROU,team,5
1980,ROU,team competition,6
1980,ROU,uneven bars,2
1980,ROU,vault,1
1980,ROU,volleyball,12
1980,SUI,78 - 86kg (middleweight),1
1980,SUI,Individual Pursuit,1
1980,SWE,100m backstroke,1
1980,SWE,100m butterfly,1
1980,SWE,100m freestyle,2
1980,SWE,4x100m freestyle relay,4
1980,SWE,50m rifle 3 positions (3x40 shots),1
1980,SWE,52 - 57kg (bantamweight),1
1980,SWE,62 - 68kg (lightweight),1
1980,SWE,Team competition,3
1980,SWE,Tornado - Multihull,2
1980,SWE,skeet (125 targets),1
1980,SWE,épée individual,1
1980,TAN,3000m steeplechase,1
1980,TAN,5000m,1
1980,TCH,+ 95kg (heavyweight),1
1980,TCH,400m,1
1980,TCH,67 - 71kg (light-middleweight),1
1980,TCH,68 - 74kg (welterweight),1
1980,TCH,"75 - 82.5kg, total (light-heavyweight)",1
1980,TCH,90 - 100kg (heavyweight),1
1980,TCH,"90 - 100kg, total (first-heavyweight)",1
1980,TCH,Team Pursuit (4000m),4
1980,TCH,discus throw,1
1980,TCH,double sculls (2x),2
1980,TCH,football,17
1980,TCH,hockey,16
1980,TCH,rings,1
1980,TCH,team time trial,4
1980,UGA,63.5 - 67kg (welterweight),1
1980,URS,+ 100kg (super heavyweight),2
1980,URS,"+ 110kg, total (super heavyweight)",1
1980,URS,+ 81kg (heavyweight),1
1980,URS,- 48kg (light-flyweight),3
1980,URS,"- 52kg, total (flyweight)",1
1980,URS,"- 56kg, total (bantamweight)",1
1980,URS,- 60 kg,1
1980,URS,"100 - 110kg, total (heavyweight)",1
1980,URS,100m,1
1980,URS,100m backstroke,2
1980,URS,100m breaststroke,2
1980,URS,100m hurdles,1
1980,URS,10m platform,4
1980,URS,110m hurdles,1
1980,URS,1500m,2
1980,URS,1500m freestyle,2
1980,URS,1km time trial,1
1980,URS,200m,1
1980,URS,200m breaststroke,5
1980,URS,200m butterfly,1
1980,URS,200m freestyle,2
1980,URS,20km walk,1
1980,URS,3m springboard,2
1980,URS,400m,1
1980,URS,400m freestyle,3
1980,URS,400m hurdles,1
1980,URS,400m individual medley,2
1980,URS,48 - 51kg (flyweight),1
1980,URS,48 - 52kg (flyweight),2
1980,URS,4x100m medley relay,8
1980,URS,4x100m relay,8
1980,URS,4x200m freestyle relay,4
1980,URS,4x400m relay,8
1980,URS,50km walk,1
1980,URS,50m pistol (60 shots),1
1980,URS,50m rifle 3 positions (3x40 shots),1
1980,URS,50m running target (30+30 shots),2
1980,URS,52 - 57kg (bantamweight),2
1980,URS,54 - 57kg (featherweight),1
1980,URS,"56 - 60kg, total (featherweight)",1
1980,URS,57 - 60kg (lightweight),1
1980,URS,57 - 62kg (featherweight),2
1980,URS,60 - 63.5kg (light-welterweight),1
1980,URS,60 - 65kg (half-lightweight),1
1980,URS,62 - 68kg (lightweight),1
1980,URS,67 - 71kg (light-middleweight),1
1980,URS,"67.5 - 75kg, total (middleweight)",1
1980,URS,68 - 74kg (welterweight),1
1980,URS,71 - 78kg (half-middleweight),1
1980,URS,71-75kg,1
1980,URS,74 - 82kg (middleweight),2
1980,URS,"75 - 82.5kg, total (light-heavyweight)",1
1980,URS,78 - 86kg (middleweight),1
1980,URS,800m,4
1980,URS,82 - 90kg (light-heavyweight),2
1980,URS,86 - 95kg (half-heavyweight),1
1980,URS,90 - 100kg (heavyweight),1
1980,URS,"90 - 100kg, total (first-heavyweight)",1
1980,URS,C-1 1000m (canoe single),1
1980,URS,C-1 500m (canoe single),1
1980,URS,C-2 1000m (canoe double),2
1980,URS,Individual competition,2
1980,URS,K-1 500m (kayak single),2
1980,URS,K-2 1000m (kayak double),2
1980,URS,K-2 500m (kayak double),4
1980,URS,Sprint indivual,1
1980,URS,Team Pursuit (4000m),4
1980,URS,Team competition,3
1980,URS,balance beam,2
1980,URS,basketball,24
1980,URS,coxless pair (2-),2
1980,URS,decathlon,2
1980,URS,discus throw,2
1980,URS,double sculls (2x),2
1980,URS,eight with coxswain (8+),18
1980,URS,fleet/match race keelboat open (Soling),3
1980,URS,floor exercises,4
1980,URS,foil individual,2
1980,URS,foil team,10
1980,URS,football,17
1980,URS,four without coxswain (4-),4
1980,URS,four-oared shell with coxswain (4-),10
1980,URS,hammer throw,3
1980,URS,handball,28
1980,URS,hockey,32
1980,URS,horizontal bar,2
1980,URS,individual,9
1980,URS,individual FITA round,3
1980,URS,individual all-round,3
1980,URS,individual road race,2
1980,URS,javelin throw,3
1980,URS,long jump,3
1980,URS,marathon,1
1980,URS,pair-oared shell with coxswain (2+),3
1980,URS,parallel bars,2
1980,URS,pentathlon,3
1980,URS,pole vault,1
1980,URS,pommel horse,1
1980,URS,quadruple sculls with coxswain (4x),5
1980,URS,quadruple sculls without coxswain (4x),4
1980,URS,rings,2
1980,URS,sabre individual,2
1980,URS,sabre team,5
1980,URS,shot put,3
1980,URS,single sculls (1x),2
1980,URS,single-handed dinghy (Finn),1
1980,URS,team,21
1980,URS,team competition,12
1980,URS,team time trial,4
1980,URS,trap (125 targets),1
1980,URS,triple jump,2
1980,URS,two-person keelboat open (Star),2
1980,URS,uneven bars,1
1980,URS,vault,3
1980,URS,volleyball,24
1980,URS,water polo,11
1980,URS,épée team,4
1980,VEN,51 - 54kg (bantamweight),1
1980,YUG,+ 95kg (heavyweight),1
1980,YUG,62 - 68kg (lightweight),1
1980,YUG,75 - 81kg (light-heavyweight),1
1980,YUG,basketball,24
1980,YUG,double sculls (2x),2
1980,YUG,handball,14
1980,YUG,pair-oared shell with coxswain (2+),3
1980,YUG,water polo,11
1980,ZIM,hockey,16
1984,ALG,71-75kg,1
1984,ALG,75 - 81kg (light-heavyweight),1
1984,AUS,"+ 110kg, total (super heavyweight)",1
1984,AUS,100m breaststroke,1
1984,AUS,100m butterfly,1
1984,AUS,100m freestyle,1
1984,AUS,200m breaststroke,1
1984,AUS,200m butterfly,2
1984,AUS,200m individual medley,1
1984,AUS,25m pistol (30+30 shots),1
1984,AUS,400m freestyle,1
1984,AUS,400m individual medley,2
1984,AUS,4x100m freestyle relay,4
1984,AUS,4x100m medley relay,4
1984,AUS,"75 - 82.5kg, total (light-heavyweight)",1
1984,AUS,K-2 1000m (kayak double),2
1984,AUS,Team Pursuit (4000m),4
1984,AUS,Tornado - Multihull,2
1984,AUS,eight with coxswain (8+),9
1984,AUS,four-oared shell with coxswain (4-),5
1984,AUS,heptathlon,1
1984,AUS,long jump,1
1984,AUS,quadruple sculls without coxswain (4x),4
1984,AUS,shot put,1
1984,AUT,10m air rifle (60 shots),1
1984,AUT,60 - 65kg (half-lightweight),1
1984,AUT,78 - 86kg (middleweight),1
1984,BEL,200m breaststroke,1
1984,BEL,Points Race,1
1984,BEL,double sculls (2x),2
1984,BEL,single sculls (1x),1
1984,BRA,400m individual medley,1
1984,BRA,65 - 71kg (lightweight),1
1984,BRA,78 - 86kg (middleweight),1
1984,BRA,800m,1
1984,BRA,86 - 95kg (half-heavyweight),1
1984,BRA,fleet/match race keelboat open (Soling),3
1984,BRA,football,17
1984,BRA,volleyball,12
1984,CAN,+ 100kg (super heavyweight),1
1984,CAN,+ 95kg (heavyweight),1
1984,CAN,100m,1
1984,CAN,100m backstroke,1
1984,CAN,100m breaststroke,2
1984,CAN,1km time trial,1
1984,CAN,200m backstroke,1
1984,CAN,200m breaststroke,2
1984,CAN,200m individual medley,1
1984,CAN,25m pistol (30+30 shots),1
1984,CAN,3000m,1
1984,CAN,3m springboard,1
1984,CAN,400m individual medley,1
1984,CAN,4x100m medley relay,8
1984,CAN,4x100m relay,8
1984,CAN,4x400m relay,4
1984,CAN,51 - 54kg (bantamweight),1
1984,CAN,67 - 71kg (light-middleweight),1
1984,CAN,"67.5 - 75kg, total (middleweight)",1
1984,CAN,74 - 82kg (middleweight),1
1984,CAN,81 - 91kg (heavyweight),1
1984,CAN,C-1 1000m (canoe single),1
1984,CAN,C-1 500m (canoe single),1
1984,CAN,K-2 1000m (kayak double),2
1984,CAN,K-2 500m (kayak double),4
1984,CAN,K-4 500m (kayak four),4
1984,CAN,double sculls (2x),2
1984,CAN,duet,2
1984,CAN,eight with coxswain (8+),9
1984,CAN,fleet/match race keelboat open (Soling),3
1984,CAN,flying dutchman,2
1984,CAN,four-oared shell with coxswain (4-),5
1984,CAN,individual all-round,1
1984,CAN,individual road race,1
1984,CAN,pair without coxswain (2-),2
1984,CAN,quadruple sculls without coxswain (4x),4
1984,CAN,single sculls (1x),1
1984,CAN,single-handed dinghy (Finn),1
1984,CAN,solo,1
1984,CHN,"- 52kg, total (flyweight)",2
1984,CHN,"- 56kg, total (bantamweight)",2
1984,CHN,10m air rifle (40 shots),1
1984,CHN,10m platform,2
1984,CHN,3m springboard,1
1984,CHN,50m pistol (60 shots),2
1984,CHN,50m rifle 3 positions (3x20 shots),1
1984,CHN,50m running target (30+30 shots),2
1984,CHN,"56 - 60kg, total (featherweight)",1
1984,CHN,"60 - 67.5kg, total (lightweight)",1
1984,CHN,basketball,12
1984,CHN,floor exercises,2
1984,CHN,foil individual,1
1984,CHN,handball,13
1984,CHN,high jump,1
1984,CHN,horizontal bar,1
1984,CHN,individual FITA round,1
1984,CHN,individual all-round,1
1984,CHN,pommel horse,1
1984,CHN,rings,1
1984,CHN,team competition,12
1984,CHN,uneven bars,1
1984,CHN,vault,2
1984,CHN,volleyball,12
1984,CIV,400m,1
1984,CMR,57 - 60kg (lightweight),1
1984,COL,50m running target (30+30 shots),1
1984,DEN,C-1 1000m (canoe single),1
1984,DEN,C-1 500m (canoe single),1
1984,DEN,four without coxswain (4-),4
1984,DEN,individual,3
1984,DEN,quadruple sculls with coxswain (4x),5
1984,DEN,skeet (125 targets),1
1984,DOM,51 - 54kg (bantamweight),1
1984,EGY,open category,1
1984,ESP,1500m,1
1984,ESP,470 - Two Person Dinghy,2
1984,ESP,C-2 500m (canoe double),2
1984,ESP,basketball,12
1984,ESP,coxless pair (2-),2
1984,FIN,110m hurdles,1
1984,FIN,25m rapid fire pistol (60 shots),1
1984,FIN,"60 - 67.5kg, total (lightweight)",1
1984,FIN,62 - 68kg (lightweight),2
1984,FIN,63.5 - 67kg (welterweight),1
1984,FIN,68 - 74kg (welterweight),1
1984,FIN,"90 - 100kg, total (first-heavyweight)",1
1984,FIN,hammer throw,1
1984,FIN,javelin throw,2
1984,FIN,single sculls (1x),1
1984,FRA,+ 95kg (heavyweight),1
1984,FRA,100m breaststroke,1
1984,FRA,100m hurdles,1
1984,FRA,10m air rifle (60 shots),1
1984,FRA,1km time trial,1
1984,FRA,200m backstroke,1
1984,FRA,3000m steeplechase,1
1984,FRA,470 - Two Person Dinghy,2
1984,FRA,50m rifle prone (60 shots),1
1984,FRA,60 - 65kg (half-lightweight),1
1984,FRA,67 - 71kg (light-middleweight),1
1984,FRA,71 - 78kg (half-middleweight),1
1984,FRA,C-2 1000m (canoe double),2
1984,FRA,K-1 500m (kayak single),1
1984,FRA,K-2 1000m (kayak double),2
1984,FRA,K-4 1000m (kayak four),4
1984,FRA,Team competition,3
1984,FRA,floor exercises,1
1984,FRA,foil team,10
1984,FRA,football,17
1984,FRA,pole vault,2
1984,FRA,sabre individual,1
1984,FRA,sabre team,5
1984,FRA,épée individual,2
1984,FRA,épée team,5
1984,FRG,"+ 110kg, total (super heavyweight)",1
1984,FRG,- 48kg (light-flyweight),1
1984,FRG,100m butterfly,2
1984,FRG,1500m freestyle,1
1984,FRG,1km time trial,1
1984,FRG,200m butterfly,2
1984,FRG,200m freestyle,2
1984,FRG,400m hurdles,1
1984,FRG,400m individual medley,1
1984,FRG,4x100m freestyle relay,4
1984,FRG,4x100m medley relay,4
1984,FRG,4x200m freestyle relay,4
1984,FRG,4x400m relay,4
1984,FRG,50m rifle 3 positions (3x20 shots),1
1984,FRG,52 - 57kg (bantamweight),1
1984,FRG,67 - 71kg (light-middleweight),1
1984,FRG,"67.5 - 75kg, total (middleweight)",1
1984,FRG,68 - 74kg (welterweight),1
1984,FRG,71 - 78kg (half-middleweight),1
1984,FRG,86 - 95kg (half-heavyweight),1
1984,FRG,"90 - 100kg, total (first-heavyweight)",1
1984,FRG,C-1 1000m (canoe single),1
1984,FRG,Individual Pursuit,1
1984,FRG,K-1 500m (kayak single),1
1984,FRG,K-2 500m (kayak double),2
1984,FRG,Points Race,1
1984,FRG,Team Pursuit (4000m),4
1984,FRG,decathlon,2
1984,FRG,discus throw,1
1984,FRG,foil individual,2
1984,FRG,foil team,10
1984,FRG,hammer throw,2
1984,FRG,handball,15
1984,FRG,heptathlon,1
1984,FRG,high jump,2
1984,FRG,hockey,32
1984,FRG,individual,2
1984,FRG,individual all-round,1
1984,FRG,individual road race,1
1984,FRG,open category,1
1984,FRG,pair without coxswain (2-),2
1984,FRG,quadruple sculls without coxswain (4x),4
1984,FRG,shot put,1
1984,FRG,single sculls (1x),1
1984,FRG,team,11
1984,FRG,two-person keelboat open (Star),2
1984,FRG,water polo,13
1984,FRG,épée team,5
1984,GBR,+ 91kg (super heavyweight),1
1984,GBR,- 60 kg,1
1984,GBR,10000m,1
1984,GBR,100m hurdles,1
1984,GBR,10m air rifle (60 shots),1
1984,GBR,1500m,2
1984,GBR,200m individual medley,1
1984,GBR,3000m,1
1984,GBR,400m,1
1984,GBR,400m freestyle,2
1984,GBR,4x100m relay,4
1984,GBR,4x200m freestyle relay,4
1984,GBR,4x400m relay,4
1984,GBR,50m rifle 3 positions (3x40 shots),2
1984,GBR,50m rifle prone (60 shots),1
1984,GBR,65 - 71kg (lightweight),1
1984,GBR,71 - 78kg (half-middleweight),1
1984,GBR,800m,1
1984,GBR,800m freestyle,1
1984,GBR,82 - 90kg (light-heavyweight),1
1984,GBR,"82.5 - 90kg, total (middle-heavyweight)",1
1984,GBR,decathlon,1
1984,GBR,flying dutchman,2
1984,GBR,four-oared shell with coxswain (4-),5
1984,GBR,hockey,16
1984,GBR,individual,1
1984,GBR,javelin throw,3
1984,GBR,long jump,1
1984,GBR,marathon,1
1984,GBR,team,8
1984,GBR,triple jump,1
1984,GRE,52 - 57kg (bantamweight),1
1984,GRE,74 - 82kg (middleweight),1
1984,IRL,marathon,1
1984,ISL,86 - 95kg (half-heavyweight),1
1984,ITA,+ 91kg (super heavyweight),1
1984,ITA,- 48kg (light-flyweight),2
1984,ITA,"100 - 110kg, total (heavyweight)",1
1984,ITA,10000m,1
1984,ITA,10m air rifle (40 shots),1
1984,ITA,1500m,1
1984,ITA,20km walk,1
1984,ITA,50km walk,1
1984,ITA,51 - 54kg (bantamweight),1
1984,ITA,63.5 - 67kg (welterweight),1
1984,ITA,65 - 71kg (lightweight),1
1984,ITA,81 - 91kg (heavyweight),1
1984,ITA,Individual competition,2
1984,ITA,Team competition,3
1984,ITA,foil individual,3
1984,ITA,foil team,5
1984,ITA,high jump,1
1984,ITA,long jump,1
1984,ITA,pair-oared shell with coxswain (2+),3
1984,ITA,sabre individual,1
1984,ITA,sabre team,5
1984,ITA,shot put,1
1984,ITA,skeet (125 targets),1
1984,ITA,team time trial,4
1984,ITA,trap (125 targets),1
1984,ITA,two-person keelboat open (Star),2
1984,ITA,volleyball,12
1984,ITA,épée team,5
1984,JAM,100m,1
1984,JAM,200m,1
1984,JAM,4x100m relay,4
1984,JPN,+ 95kg (heavyweight),1
1984,JPN,- 48kg (light-flyweight),2
1984,JPN,"- 52kg, total (flyweight)",1
1984,JPN,"- 56kg, total (bantamweight)",1
1984,JPN,- 60 kg,1
1984,JPN,25m rapid fire pistol (60 shots),1
1984,JPN,48 - 52kg (flyweight),2
1984,JPN,52 - 57kg (bantamweight),2
1984,JPN,57 - 62kg (featherweight),1
1984,JPN,60 - 65kg (half-lightweight),1
1984,JPN,74 - 82kg (middleweight),1
1984,JPN,"75 - 82.5kg, total (light-heavyweight)",1
1984,JPN,78 - 86kg (middleweight),1
1984,JPN,82 - 90kg (light-heavyweight),1
1984,JPN,Sprint indivual,1
1984,JPN,duet,2
1984,JPN,floor exercises,1
1984,JPN,horizontal bar,2
1984,JPN,individual FITA round,1
1984,JPN,individual all-round,1
1984,JPN,open category,1
1984,JPN,parallel bars,1
1984,JPN,rings,1
1984,JPN,solo,1
1984,JPN,team competition,6
1984,JPN,vault,2
1984,JPN,volleyball,12
1984,KEN,10000m,1
1984,KEN,3000m steeplechase,1
1984,KEN,48 - 51kg (flyweight),1
1984,KOR,+ 95kg (heavyweight),1
1984,KOR,- 48kg (light-flyweight),1
1984,KOR,- 60 kg,1
1984,KOR,48 - 52kg (flyweight),2
1984,KOR,52 - 57kg (bantamweight),1
1984,KOR,57 - 60kg (lightweight),1
1984,KOR,57 - 62kg (featherweight),2
1984,KOR,60 - 65kg (half-lightweight),1
1984,KOR,62 - 68kg (lightweight),1
1984,KOR,63.5 - 67kg (welterweight),1
1984,KOR,65 - 71kg (lightweight),1
1984,KOR,71-75kg,1
1984,KOR,86 - 95kg (half-heavyweight),1
1984,KOR,basketball,12
1984,KOR,handball,13
1984,KOR,individual FITA round,2
1984,MAR,400m hurdles,1
1984,MAR,5000m,1
1984,MEX,20km walk,2
1984,MEX,48 - 52kg (flyweight),1
1984,MEX,50km walk,1
1984,MEX,51 - 54kg (bantamweight),1
1984,MEX,Points Race,1
1984,NED,100m backstroke,1
1984,NED,100m breaststroke,1
1984,NED,100m freestyle,1
1984,NED,200m backstroke,1
1984,NED,200m freestyle,1
1984,NED,4x100m freestyle relay,4
1984,NED,81 - 91kg (heavyweight),1
1984,NED,K-1 500m (kayak single),1
1984,NED,board (windglider),1
1984,NED,discus throw,1
1984,NED,double sculls (2x),2
1984,NED,eight with coxswain (8+),9
1984,NED,hockey,16
1984,NGR,4x400m relay,4
1984,NGR,54 - 57kg (featherweight),1
1984,NOR,coxless pair (2-),2
1984,NOR,individual road race,1
1984,NOR,marathon,1
1984,NZL,75 - 81kg (light-heavyweight),1
1984,NZL,K-1 1000m (kayak single),1
1984,NZL,K-1 500m (kayak single),1
1984,NZL,K-2 500m (kayak double),2
1984,NZL,K-4 1000m (kayak four),4
1984,NZL,Tornado - Multihull,2
1984,NZL,board (windglider),1
1984,NZL,four without coxswain (4-),4
1984,NZL,four-oared shell with coxswain (4-),5
1984,NZL,individual,1
1984,NZL,single-handed dinghy (Finn),1
1984,PAK,hockey,16
1984,PER,trap (125 targets),1
1984,POR,5000m,1
1984,POR,marathon,2
1984,PUR,57 - 60kg (lightweight),1
1984,PUR,71-75kg,1
1984,ROU,+ 100kg (super heavyweight),1
1984,ROU,"100 - 110kg, total (heavyweight)",1
1984,ROU,1500m,2
1984,ROU,200m backstroke,1
1984,ROU,25m rapid fire pistol (60 shots),1
1984,ROU,3000m,1
1984,ROU,400m hurdles,1
1984,ROU,"56 - 60kg, total (featherweight)",1
1984,ROU,60 - 63.5kg (light-welterweight),1
1984,ROU,"60 - 67.5kg, total (lightweight)",1
1984,ROU,"67.5 - 75kg, total (middleweight)",1
1984,ROU,68 - 74kg (welterweight),1
1984,ROU,71 - 78kg (half-middleweight),1
1984,ROU,74 - 82kg (middleweight),1
1984,ROU,"75 - 82.5kg, total (light-heavyweight)",1
1984,ROU,800m,2
1984,ROU,82 - 90kg (light-heavyweight),1
1984,ROU,"82.5 - 90kg, total (middle-heavyweight)",2
1984,ROU,90 - 100kg (heavyweight),2
1984,ROU,"90 - 100kg, total (first-heavyweight)",1
1984,ROU,C-1 500m (canoe single),1
1984,ROU,C-2 1000m (canoe double),2
1984,ROU,C-2 500m (canoe double),2
1984,ROU,K-4 500m (kayak four),4
1984,ROU,balance beam,2
1984,ROU,coxless pair (2-),2
1984,ROU,discus throw,1
1984,ROU,double sculls (2x),2
1984,ROU,eight with coxswain (8+),9
1984,ROU,floor exercises,1
1984,ROU,foil team,5
1984,ROU,four-oared shell with coxswain (4-),5
1984,ROU,handball,15
1984,ROU,individual all-round,3
1984,ROU,long jump,2
1984,ROU,open category,1
1984,ROU,pair without coxswain (2-),2
1984,ROU,pair-oared shell with coxswain (2+),3
1984,ROU,quadruple sculls with coxswain (4x),5
1984,ROU,sabre team,5
1984,ROU,shot put,1
1984,ROU,single sculls (1x),1
1984,ROU,team competition,6
1984,ROU,vault,2
1984,SUI,200m breaststroke,1
1984,SUI,5000m,1
1984,SUI,50m rifle 3 positions (3x40 shots),1
1984,SUI,57 - 62kg (featherweight),1
1984,SUI,individual,4
1984,SUI,team,3
1984,SUI,team time trial,4
1984,SWE,100m freestyle,1
1984,SWE,4x100m freestyle relay,4
1984,SWE,50km walk,1
1984,SWE,50m pistol (60 shots),1
1984,SWE,57 - 62kg (featherweight),1
1984,SWE,68 - 74kg (welterweight),1
1984,SWE,74 - 82kg (middleweight),1
1984,SWE,82 - 90kg (light-heavyweight),1
1984,SWE,Individual competition,1
1984,SWE,K-1 500m (kayak single),2
1984,SWE,K-2 500m (kayak double),4
1984,SWE,K-4 1000m (kayak four),4
1984,SWE,K-4 500m (kayak four),4
1984,SWE,high jump,1
1984,SWE,javelin throw,1
1984,SWE,team,3
1984,SWE,épée individual,1
1984,SYR,90 - 100kg (heavyweight),1
1984,THA,60 - 63.5kg (light-welterweight),1
1984,TPE,"56 - 60kg, total (featherweight)",1
1984,TUR,+ 100kg (super heavyweight),1
1984,TUR,48 - 51kg (flyweight),1
1984,TUR,54 - 57kg (featherweight),1
1984,USA,+ 100kg (super heavyweight),2
1984,USA,"+ 110kg, total (super heavyweight)",1
1984,USA,+ 91kg (super heavyweight),1
1984,USA,- 48kg (light-flyweight),2
1984,USA,- 60 kg,1
1984,USA,"100 - 110kg, total (heavyweight)",1
1984,USA,100m,4
1984,USA,100m backstroke,4
1984,USA,100m breaststroke,1
1984,USA,100m butterfly,3
1984,USA,100m freestyle,3
1984,USA,100m hurdles,2
1984,USA,10m air rifle (40 shots),1
1984,USA,10m platform,4
1984,USA,110m hurdles,2
1984,USA,1500m freestyle,2
1984,USA,200m,5
1984,USA,200m backstroke,2
1984,USA,200m breaststroke,1
1984,USA,200m butterfly,1
1984,USA,200m freestyle,3
1984,USA,200m individual medley,3
1984,USA,25m pistol (30+30 shots),1
1984,USA,3000m steeplechase,1
1984,USA,3m springboard,4
1984,USA,400m,4
1984,USA,400m freestyle,3
1984,USA,400m hurdles,3
1984,USA,400m individual medley,1
1984,USA,470 - Two Person Dinghy,2
1984,USA,48 - 51kg (flyweight),1
1984,USA,4x100m freestyle relay,8
1984,USA,4x100m medley relay,8
1984,USA,4x100m relay,8
1984,USA,4x200m freestyle relay,4
1984,USA,4x400m relay,8
1984,USA,50m rifle 3 positions (3x20 shots),1
1984,USA,50m rifle prone (60 shots),1
1984,USA,52 - 57kg (bantamweight),1
1984,USA,54 - 57kg (featherweight),1
1984,USA,57 - 60kg (lightweight),1
1984,USA,57 - 62kg (featherweight),1
1984,USA,60 - 63.5kg (light-welterweight),1
1984,USA,62 - 68kg (lightweight),2
1984,USA,63.5 - 67kg (welterweight),1
1984,USA,67 - 71kg (light-middleweight),1
1984,USA,68 - 74kg (welterweight),1
1984,USA,71-75kg,1
1984,USA,74 - 82kg (middleweight),1
1984,USA,75 - 81kg (light-heavyweight),1
1984,USA,78 - 86kg (middleweight),1
1984,USA,800m,2
1984,USA,800m freestyle,2
1984,USA,81 - 91kg (heavyweight),1
1984,USA,82 - 90kg (light-heavyweight),2
1984,USA,90 - 100kg (heavyweight),2
1984,USA,Individual Pursuit,2
1984,USA,K-1 1000m (kayak single),1
1984,USA,Sprint indivual,2
1984,USA,Team Pursuit (4000m),4
1984,USA,Team competition,3
1984,USA,Tornado - Multihull,2
1984,USA,balance beam,1
1984,USA,basketball,24
1984,USA,board (windglider),1
1984,USA,discus throw,3
1984,USA,double sculls (2x),2
1984,USA,duet,2
1984,USA,eight with coxswain (8+),18
1984,USA,fleet/match race keelboat open (Soling),3
1984,USA,floor exercises,2
1984,USA,flying dutchman,2
1984,USA,four without coxswain (4-),4
1984,USA,four-oared shell with coxswain (4-),5
1984,USA,heptathlon,1
1984,USA,high jump,1
1984,USA,hockey,16
1984,USA,individual,3
1984,USA,individual FITA round,2
1984,USA,individual all-round,2
1984,USA,individual road race,3
1984,USA,long jump,1
1984,USA,marathon,1
1984,USA,pair-oared shell with coxswain (2+),3
1984,USA,parallel bars,2
1984,USA,pole vault,2
1984,USA,pommel horse,2
1984,USA,quadruple sculls with coxswain (4x),5
1984,USA,rings,1
1984,USA,sabre individual,1
1984,USA,shot put,2
1984,USA,single sculls (1x),1
1984,USA,single-handed dinghy (Finn),1
1984,USA,skeet (125 targets),1
1984,USA,solo,1
1984,USA,team,8
1984,USA,team competition,12
1984,USA,team time trial,4
1984,USA,trap (125 targets),1
1984,USA,triple jump,2
1984,USA,two-person keelboat open (Star),2
1984,USA,uneven bars,2
1984,USA,vault,2
1984,USA,volleyball,24
1984,USA,water polo,13
1984,VEN,- 48kg (light-flyweight),1
1984,VEN,200m butterfly,1
1984,VEN,54 - 57kg (featherweight),1
1984,YUG,+ 100kg (super heavyweight),1
1984,YUG,+ 91kg (super heavyweight),1
1984,YUG,48 - 51kg (flyweight),1
1984,YUG,48 - 52kg (flyweight),1
1984,YUG,60 - 63.5kg (light-welterweight),1
1984,YUG,62 - 68kg (lightweight),1
1984,YUG,68 - 74kg (welterweight),1
1984,YUG,75 - 81kg (light-heavyweight),1
1984,YUG,90 - 100kg (heavyweight),1
1984,YUG,C-2 1000m (canoe double),2
1984,YUG,C-2 500m (canoe double),2
1984,YUG,K-1 1000m (kayak single),1
1984,YUG,basketball,12
1984,YUG,double sculls (2x),2
1984,YUG,football,17
1984,YUG,handball,29
1984,YUG,water polo,13
1984,ZAM,- 48kg (light-flyweight),1
1988,AHO,board (division II),1
1988,ARG,singles,1
1988,ARG,volleyball,12
1988,AUS,1km time trial,1
1988,AUS,200m freestyle,1
1988,AUS,400m freestyle,1
1988,AUS,400m hurdles,1
1988,AUS,60 - 63.5kg (light-welterweight),1
1988,AUS,800m freestyle,1
1988,AUS,Individual Pursuit,1
